,Rating ?/5,Number of Ratings,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
718,4.3,23567,NA Processor,2340,2023-06-17,SAMSUNG,4.0,2.27,1000
720,4.2,27967,,1500,2023-06-17,SAMSUNG,3.81,,
721,4.3,31001,Exynos 9825 Processor,25999,2023-06-17,SAMSUNG,8.0,128,7000
722,4.2,10712,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,10999,2023-06-17,SAMSUNG,3.0,32,5000
723,4.1,1353,MediaTek Helio G35 (MT6765G) Processor,17999,2023-06-17,SAMSUNG,6.0,128,5000
725,4.1,6949,1 Year for Mobile and 6 Months for Accessories,8999,2023-06-17,SAMSUNG,1.0,8,2000
726,4.2,3351,Exynos 7870 Processor,5900,2023-06-17,SAMSUNG,1.0,16,2600
727,4.2,23004,Exynos 850 Octa Core Processor,13999,2023-06-17,SAMSUNG,4.0,64,5000
728,4.2,91,1 Year on Handset and 6 Months On Accessories,11490,2023-06-17,SAMSUNG,4.0,64,6000
730,4.3,1303,Qualcomm Snapdragon 720G Processor,31998,2023-06-17,SAMSUNG,8.0,128,4500
731,4.3,365632,Exynos 7870 Octa Core 1.6 GHz Processor,11200,2023-06-17,SAMSUNG,3.0,16,3300
732,4.0,1817,MediaTek MT6739 Processor,8298,2023-06-17,SAMSUNG,3.0,32,5000
733,4.3,2204,Qualcomm Snapdragon 720G Processor,30498,2023-06-17,SAMSUNG,6.0,128,4500
734,4.3,4323,1 Year Manufacturer Warranty,15999,2023-06-17,SAMSUNG,4.0,128,6000
735,4.3,816,1 Year,19000,2023-06-17,SAMSUNG,6.0,128,6000
736,4.0,1655,0 0 Quad Core 1.3GHz Processor,7550,2023-06-17,SAMSUNG,1.0,8,2050
737,4.2,1252,Qualcomm Snapdragon 450 Processor,10190,2023-06-17,SAMSUNG,4.0,64,5000
738,4.1,1353,MediaTek Helio P35 (MT6765) Processor,17999,2023-06-17,SAMSUNG,6.0,128,5000
739,4.2,4546,Qualcomm Snapdragon 450 (SDM450-F01) Processor,10499,2023-06-17,SAMSUNG,3.0,32,5000
740,4.3,1234,Qualcomm SDM450-B01 Processor,12900,2023-06-17,SAMSUNG,3.0,32,4000
741,3.9,8485,MediaTek | MT6739WW quad core Processor,5499,2023-06-17,SAMSUNG,1.0,16,3000
742,4.2,715,"Dimensity 1080, Octa Core Processor",32999,2023-06-17,SAMSUNG,8.0,256,5000
743,4.2,10468,Exynos 850 Octa Core Processor,18999,2023-06-17,SAMSUNG,6.0,128,5000
744,4.4,6810,Mediatek Helio G35 Processor,12499,2023-06-17,OPPO,4.0,64,5000
745,4.5,5055,Mediatek Helio P35 Processor,9499,2023-06-17,OPPO,3.0,64,5000
746,4.4,6810,Mediatek Helio G35 Processor,12499,2023-06-17,OPPO,4.0,64,5000
747,4.4,6810,Mediatek Helio G35 Processor,12499,2023-06-17,OPPO,4.0,64,5000
748,4.3,879,Qualcomm Snapdragon 680 Processor,16499,2023-06-17,OPPO,8.0,128,5000
749,4.4,6810,Mediatek Helio G35 Processor,11929,2023-06-17,OPPO,4.0,64,5000
750,4.3,879,Qualcomm Snapdragon 680 Processor,16499,2023-06-17,OPPO,8.0,128,5000
751,4.3,9921,Qualcomm Snapdragon 695 Processor,29999,2023-06-17,OPPO,8.0,128,4800
752,4.3,9921,Qualcomm Snapdragon 695 Processor,29999,2023-06-17,OPPO,8.0,128,4800
753,4.4,940,12 Months,18798,2023-06-17,OPPO,8.0,128,5000
754,4.4,940,12 Months,18498,2023-06-17,OPPO,8.0,128,5000
755,4.5,5055,Mediatek Helio G35 Processor,9820,2023-06-17,OPPO,3.0,64,5000
756,4.5,5055,Mediatek Helio P35 Processor,9499,2023-06-17,OPPO,3.0,64,5000
757,4.5,5055,Mediatek Helio P35 Processor,9499,2023-06-17,OPPO,3.0,64,5000
758,4.4,4498,12 months,20999,2023-06-17,OPPO,8.0,128,4500
759,4.1,511,Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor,21699,2023-06-17,OPPO,8.0,128,4500
760,4.3,37318,Mediatek Dimensity 1300 Processor,29999,2023-06-17,OPPO,8.0,128,4500
761,4.5,5055,MTK Helio G35 Processor,9349,2023-06-17,OPPO,3.0,64,5000
762,4.3,2203,MediaTek Helio P35 (MT6765) Processor,11990,2023-06-17,OPPO,3.0,32,4230
763,4.3,2203,MediaTek Helio P35 (MT6765) Processor,9490,2023-06-17,OPPO,3.0,32,4230
764,4.3,37318,Mediatek Dimensity 1300 Processor,29999,2023-06-17,OPPO,8.0,128,4500
765,4.4,3001,Mediatek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,64,5000
766,4.2,790,Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor,24497,2023-06-17,OPPO,8.0,128,4500
767,4.2,790,12 months,25388,2023-06-17,OPPO,8.0,128,4500
768,4.4,3001,Mediatek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,64,5000
769,4.1,69,1 Year Warranty and 6 Months Warranty for In-Box,18989,2023-06-17,OPPO,8.0,128,5000
770,4.4,110994,Qualcomm Snapdragon 680 Processor,14990,2023-06-17,OPPO,6.0,128,5000
771,4.2,796,Mediatek Helio G35 Processor,15499,2023-06-17,OPPO,4.0,64,5000
772,4.3,916,Mediatek Helio P22 Processor,9490,2023-06-17,OPPO,3.0,32,4230
773,4.4,110994,Qualcomm Snapdragon 680 Processor,14990,2023-06-17,OPPO,6.0,128,5000
774,4.4,3001,Mediatek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,64,5000
775,4.4,3001,1 year warranty by brand,13995,2023-06-17,OPPO,4.0,64,5000
776,4.1,511,Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor,20900,2023-06-17,OPPO,8.0,128,4500
777,4.2,796,Mediatek Helio G35 Processor,15999,2023-06-17,OPPO,4.0,128,5000
778,4.3,700,Mediatek Helio G35 (MT6765) Processor,9990,2023-06-17,OPPO,3.0,32,4230
779,4.2,796,Mediatek Helio G35 Processor,15999,2023-06-17,OPPO,4.0,128,5000
780,4.3,469,Qualcomm Snapdragon 680 Processor,16490,2023-06-17,OPPO,6.0,128,5000
781,4.3,916,Mediatek Helio P22 Processor,9900,2023-06-17,OPPO,3.0,32,4230
782,4.4,11092,MediaTek Helio P35 Processor,13990,2023-06-17,OPPO,4.0,64,5000
783,4.4,11092,MediaTek Helio P35 Processor,14499,2023-06-17,OPPO,4.0,64,5000
784,4.1,33,MediaTek Dimensity 700 Processor,19450,2023-06-17,OPPO,8.0,128,5000
785,4.3,22149,MediaTek Helio P35 Octa Core Processor,12988,2023-06-17,OPPO,4.0,64,4230
786,4.3,4035,MediaTek Helio G35 Processor,13990,2023-06-17,OPPO,4.0,64,5000
787,4.3,210,Mediatek Dimensity 9000+ Processor,89999,2023-06-17,OPPO,8.0,256,4300
788,4.3,28618,MediaTek Helio P95 Processor,19990,2023-06-17,OPPO,8.0,128,4015
789,4.4,11594,Qualcomm Snapdragon 662 Processor,19990,2023-06-17,OPPO,6.0,128,5000
790,4.3,4035,MediaTek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,64,5000
791,4.3,1272,MediaTek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,128,5000
792,4.5,82838,Qualcomm Snapdragon 460 Processor,11990,2023-06-17,OPPO,4.0,64,5000
793,4.4,29604,Qualcomm Snapdragon 450 Processor,11990,2023-06-17,OPPO,2.0,16,4230
794,4.3,5837,1 Year,14990,2023-06-17,OPPO,4.0,128,4230
795,4.3,28408,Qualcomm Snapdragon 662 Processor,15490,2023-06-17,OPPO,6.0,128,5000
796,4.4,4710,MediaTek Helio P95 Processor,32990,2023-06-17,OPPO,8.0,128,4025
797,4.4,4710,MediaTek Helio P95 Processor,35990,2023-06-17,OPPO,8.0,256,4025
798,4.2,796,Mediatek Helio G35 Processor,15499,2023-06-17,OPPO,4.0,64,5000
799,4.3,210,Mediatek Dimensity 9000+ Processor,89999,2023-06-17,OPPO,8.0,256,4300
800,4.0,258,MediaTek Helio P35 (MT6765) Processor,10990,2023-06-17,OPPO,2.0,32,4230
801,4.4,29604,Qualcomm Snapdragon 450 Processor,11990,2023-06-17,OPPO,2.0,16,4230
802,4.3,5264,Qualcomm Snapdragon 680 Processor,16990,2023-06-17,OPPO,8.0,128,5000
803,4.3,700,Mediatek Helio G35 (MT6765) Processor,9490,2023-06-17,OPPO,3.0,32,4230
804,4.4,51589,Qualcomm Snapdragon 460 Processor,10490,2023-06-17,OPPO,3.0,32,5000
805,4.3,916,Mediatek Helio P22 Processor,9990,2023-06-17,OPPO,3.0,32,4230
806,4.0,258,MediaTek Helio P35 (MT6765) Processor,9990,2023-06-17,OPPO,2.0,32,4230
807,4.3,1253,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,19000,2023-06-17,OPPO,6.0,128,5000
808,4.4,69762,Mediatek Dimensity 810 Processor,25999,2023-06-17,OPPO,8.0,128,5000
809,4.4,51589,Qualcomm Snapdragon 460 Processor,9090,2023-06-17,OPPO,3.0,32,5000
810,4.5,2384,MTK P60 Octa Core 2.0 GHz Processor,27990,2023-06-17,OPPO,6.0,128,3400
811,4.5,2384,MTK P60 Octa Core 2.0 GHz Processor,27990,2023-06-17,OPPO,6.0,128,3400
812,4.3,1887,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,17899,2023-06-17,OPPO,6.0,128,5000
813,4.3,28618,MediaTek Helio P95 Processor,18999,2023-06-17,OPPO,8.0,128,4015
814,4.3,28618,MediaTek Helio P95 Processor,19990,2023-06-17,OPPO,8.0,128,4015
815,4.4,75515,MediaTek Helio P35 Processor,9990,2023-06-17,OPPO,3.0,32,4230
816,4.5,2384,MTK P60 Octa Core 2.0 GHz Processor,27990,2023-06-17,OPPO,6.0,128,3400
817,4.3,29964,MediaTek Helio P35 Octa Core Processor,12149,2023-06-17,OPPO,6.0,128,4230
818,4.3,22149,MediaTek Helio P35 Octa Core Processor,12990,2023-06-17,OPPO,4.0,64,4230
819,4.3,1887,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,17899,2023-06-17,OPPO,6.0,128,5000
820,4.3,28618,MediaTek Helio P95 Processor,19990,2023-06-17,OPPO,8.0,128,4015
821,4.3,14189,MediaTek Helio P22 Processor,8090,2023-06-17,OPPO,2.0,32,4000
822,4.3,1253,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,20980,2023-06-17,OPPO,6.0,128,5000
823,4.3,53573,MediaTek Dimensity 900 Processor,29990,2023-06-17,OPPO,8.0,128,4300
824,4.3,1272,MediaTek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,128,5000
825,4.3,5837,1 YEAR,10434,2023-06-17,OPPO,4.0,128,4230
826,4.5,2384,MTK P60 Octa Core 2.0 GHz Processor,27990,2023-06-17,OPPO,6.0,128,3400
827,4.3,1081,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,OPPO,8.0,128,5000
828,4.1,10,Brand Warranty of 1 Year Available for Mobile and Battery and 6 Months for Accessories,39990,2023-06-17,OPPO,8.0,128,3765
829,4.3,1272,MediaTek Helio G35 Processor,13999,2023-06-17,OPPO,4.0,128,5000
830,4.4,67861,MediaTek Helio P35 Processor,10990,2023-06-17,OPPO,4.0,64,4230
831,4.3,1272,MediaTek Helio G35 Processor,13499,2023-06-17,OPPO,4.0,64,5000
832,4.4,75515,MediaTek Helio P35 Processor,9990,2023-06-17,OPPO,3.0,32,4230
833,4.3,28618,MediaTek Helio P95 Processor,18999,2023-06-17,OPPO,8.0,128,4015
834,4.4,9706,MediaTek Dimensity 1000+ (MT6889) Processor,35990,2023-06-17,OPPO,8.0,128,4350
835,4.4,75515,MediaTek Helio P35 Processor,9990,2023-06-17,OPPO,3.0,32,4230
836,4.2,1005,12 months,25999,2023-06-17,OPPO,8.0,128,4500
837,4.3,22149,MediaTek Helio P35 Octa Core Processor,10920,2023-06-17,OPPO,4.0,64,4230
838,4.4,56140,Qualcomm Snapdragon 460 Processor,13990,2023-06-17,OPPO,6.0,128,5000
839,4.4,31683,MediaTek Dimensity 800U Processor,19990,2023-06-17,OPPO,8.0,128,4310
840,4.4,67861,MediaTek Helio P35 Processor,10990,2023-06-17,OPPO,4.0,64,4230
841,4.3,259,Mediatek MT6750T Octa Core 1.5 GHz Processor,20990,2023-06-17,OPPO,4.0,64,3200
842,4.3,1272,MediaTek Helio G35 Processor,14999,2023-06-17,OPPO,4.0,64,5000
843,4.5,152,Qualcomm Snapdragon 665 Processor,20990,2023-06-17,OPPO,8.0,128,5000
844,4.5,152,Qualcomm Snapdragon 665 Processor,20990,2023-06-17,OPPO,8.0,128,5000
845,4.4,68944,MediaTek Dimensity 700 Processor,15990,2023-06-17,OPPO,6.0,128,5000
846,4.4,67861,MediaTek Helio P35 Processor,10990,2023-06-17,OPPO,4.0,64,4230
847,4.4,75515,MediaTek Helio P35 Processor,9990,2023-06-17,OPPO,3.0,32,4230
848,4.2,7395,MediaTek Helio P35 Octa Core Processor,8490,2023-06-17,OPPO,2.0,32,4230
849,4.3,469,Qualcomm Snapdragon 680 Processor,16490,2023-06-17,OPPO,6.0,128,5000
850,4.3,28408,Qualcomm Snapdragon 662 Processor,15490,2023-06-17,OPPO,6.0,128,5000
851,4.2,7395,MediaTek Helio P35 Octa Core Processor,7990,2023-06-17,OPPO,2.0,32,4230
852,4.4,68944,MediaTek Dimensity 700 Processor,15990,2023-06-17,OPPO,6.0,128,5000
853,4.3,14189,MediaTek Helio P22 Processor,8590,2023-06-17,OPPO,2.0,32,4000
854,4.4,56140,Qualcomm Snapdragon 460 Processor,13990,2023-06-17,OPPO,6.0,128,5000
855,4.4,31683,MediaTek Dimensity 800U Processor,19990,2023-06-17,OPPO,8.0,128,4310
856,4.4,4710,MediaTek Helio P95 Processor,35990,2023-06-17,OPPO,8.0,256,4025
857,4.2,553,SDM710 Processor,49990,2023-06-17,OPPO,8.0,128,3700
858,4.4,4710,MediaTek Helio P95 Processor,32990,2023-06-17,OPPO,8.0,128,4025
859,4.4,4710,MediaTek Helio P95 Processor,32990,2023-06-17,OPPO,8.0,128,4025
860,4.4,5785,Mediatek MT6763T Octa Core 2.5 GHz Processor,19990,2023-06-17,OPPO,4.0,32,3200
861,4.1,23,Mediatek Helio G35 Processor,13989,2023-06-17,OPPO,4.0,64,5000
862,4.4,3059,Qualcomm Snapdragon 665 Processor,14990,2023-06-17,OPPO,3.0,64,5000
863,4.4,1362,MTK MT6771V (P70) Processor,16990,2023-06-17,OPPO,4.0,128,4020
864,4.3,45924,Google Tensor Processor,31999,2023-06-17,Google,6.0,128,4410
865,4.3,45924,Google Tensor Processor,31999,2023-06-17,Google,6.0,128,4410
866,4.4,4581,Google Tensor G2 Processor,56999,2023-06-17,Google,8.0,128,4270
867,4.4,4581,Google Tensor G2 Processor,56999,2023-06-17,Google,8.0,128,4270
868,4.4,4581,Google Tensor G2 Processor,56999,2023-06-17,Google,8.0,128,4270
869,4.0,1994,Tensor G2 Processor,43999,2023-06-17,Google,8.0,128,4300
870,4.0,1994,Tensor G2 Processor,43999,2023-06-17,Google,8.0,128,4300
871,4.0,1994,Tensor G2 Processor,43999,2023-06-17,Google,8.0,128,4300
872,4.4,2642,Google Tensor G2 Processor,84999,2023-06-17,Google,12.0,128,4926
873,4.4,2642,Google Tensor G2 Processor,84999,2023-06-17,Google,12.0,128,4926
874,4.4,2642,Google Tensor G2 Processor,84999,2023-06-17,Google,12.0,128,4926
875,0.0,0,Google Tensor G2 Processor,54499,2023-06-17,Google,8.0,128,4270
876,0.0,0,Google Tensor G2 Processor,79999,2023-06-17,Google,12.0,128,4926
877,0.0,0,Google Tensor G2 Processor,54999,2023-06-17,Google,8.0,128,4270
878,4.5,6445,Qualcomm SDM670 Snapdragon 670 (10 nm) Processor,17499,2023-06-17,Google,4.0,64,3000
879,4.5,6445,Qualcomm SDM670 Snapdragon 670 (10 nm) Processor,17499,2023-06-17,Google,4.0,64,3000
880,4.5,1457,Qualcomm Snapdragon 845 64-bit Processor,80000,2023-06-17,Google,4.0,128,2915
881,4.4,9674,Dimensity 6020 Processor,15999,2023-06-17,vivo,8.0,128,5000
882,4.4,40179,Dimensity 6020 Processor,13999,2023-06-17,vivo,6.0,128,5000
883,4.4,9674,Dimensity 6020 Processor,15999,2023-06-17,vivo,8.0,128,5000
884,4.4,40179,Dimensity 6020 Processor,13999,2023-06-17,vivo,6.0,128,5000
885,4.4,9674,Dimensity 6020 Processor,15999,2023-06-17,vivo,8.0,128,5000
886,4.4,40179,Dimensity 6020 Processor,13999,2023-06-17,vivo,6.0,128,5000
887,4.5,22528,Dimensity 6020 Processor,12999,2023-06-17,vivo,4.0,128,5000
888,4.5,22528,Dimensity 6020 Processor,12999,2023-06-17,vivo,4.0,128,5000
889,4.5,22528,Dimensity 6020 Processor,12999,2023-06-17,vivo,4.0,128,5000
890,4.4,4264,Snapdragon 695 Processor,20999,2023-06-17,vivo,8.0,128,4500
891,4.4,4264,Snapdragon 695 Processor,20999,2023-06-17,vivo,8.0,128,4500
892,4.5,22618,Snapdragon 695 Processor,18999,2023-06-17,vivo,6.0,128,4500
893,4.5,22618,Snapdragon 695 Processor,18999,2023-06-17,vivo,6.0,128,4500
894,4.3,6963,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,vivo,8.0,128,5000
895,4.3,6963,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,vivo,8.0,128,5000
896,4.4,61172,Qualcomm Snapdragon 680 Processor,15999,2023-06-17,vivo,6.0,128,5000
897,4.4,61172,Qualcomm Snapdragon 680 Processor,15999,2023-06-17,vivo,6.0,128,5000
898,4.4,61172,Qualcomm Snapdragon 680 Processor,15999,2023-06-17,vivo,6.0,128,5000
899,4.5,106943,Qualcomm Snapdragon 680 Processor,14499,2023-06-17,vivo,4.0,128,5000
900,4.5,106943,Qualcomm Snapdragon 680 Processor,14499,2023-06-17,vivo,4.0,128,5000
901,4.3,6963,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,vivo,8.0,128,5000
902,4.4,13774,Mediatek Dimensity 7200 5G Processor,32999,2023-06-17,vivo,8.0,128,4600
903,4.4,13774,Mediatek Dimensity 7200 5G Processor,32999,2023-06-17,vivo,8.0,128,4600
904,4.3,2702,Mediatek Helio P35 Processor,12999,2023-06-17,vivo,4.0,128,5000
905,4.3,2483,Mediatek Helio P35 Processor,10499,2023-06-17,vivo,3.0,64,5000
906,4.4,3153,Qualcomm Snapdragon 680 Processor,16999,2023-06-17,vivo,8.0,128,5000
907,4.4,3153,Qualcomm Snapdragon 680 Processor,16999,2023-06-17,vivo,8.0,128,5000
908,4.3,2702,Mediatek Helio P35 Processor,11999,2023-06-17,vivo,4.0,64,5000
909,4.3,2483,Mediatek Helio P35 Processor,10999,2023-06-17,vivo,3.0,64,5000
910,4.3,4622,Qualcomm Snapdragon 439 Processor,11218,2023-06-17,vivo,3.0,64,5000
911,4.3,2702,Mediatek Helio P35 Processor,12999,2023-06-17,vivo,4.0,128,5000
912,4.3,1651,Mediatek Dimensity 900 Processor,31999,2023-06-17,vivo,12.0,256,4500
913,4.3,3359,Mediatek Dimensity 920 Processor,28215,2023-06-17,vivo,12.0,256,4200
914,4.3,2702,Mediatek Helio P35 Processor,12868,2023-06-17,vivo,4.0,128,5000
915,4.3,2702,Mediatek Helio P35 Processor,11999,2023-06-17,vivo,4.0,64,5000
916,4.3,7628,Mediatek Dimensity 900 Processor,25990,2023-06-17,vivo,8.0,128,4500
917,4.3,7628,Mediatek Dimensity 900 Processor,27999,2023-06-17,vivo,8.0,128,4500
918,4.3,12835,MediaTek Helio G80 Processor,17899,2023-06-17,vivo,8.0,128,5000
919,4.3,2702,Mediatek Helio P35 Processor,12890,2023-06-17,vivo,4.0,128,5000
920,4.4,1897,Mediatek Dimensity 7200 5G Processor,36999,2023-06-17,vivo,12.0,256,4600
921,4.3,2483,Mediatek Helio P35 Processor,10989,2023-06-17,vivo,3.0,32,5000
922,4.3,2483,Mediatek Helio P35 Processor,10989,2023-06-17,vivo,3.0,32,5000
923,4.2,1100,Mediatek Dimensity 700 Processor,19999,2023-06-17,vivo,8.0,128,5000
924,4.4,26425,Mediatek Dimensity 920 Processor,28485,2023-06-17,vivo,8.0,128,4200
925,4.3,1794,MediaTek Helio P35 Processor,9989,2023-06-17,vivo,3.0,32,4030
926,4.2,1100,Mediatek Dimensity 700 Processor,19999,2023-06-17,vivo,8.0,128,5000
927,4.3,86,Mediatek Dimensity 700 Processor,17999,2023-06-17,vivo,4.0,128,5000
928,4.3,1326,Mediatek Dimensity 900 Processor,23999,2023-06-17,vivo,8.0,128,4500
929,4.3,1326,Mediatek Dimensity 900 Processor,23999,2023-06-17,vivo,8.0,128,4500
930,4.4,19641,Qualcomm Snapdragon 778G 5G Mobile Platform Processor,24999,2023-06-17,vivo,8.0,128,4700
931,4.4,10127,MediaTek Helio G95 Processor,17690,2023-06-17,vivo,8.0,128,4000
932,4.4,26425,Mediatek Dimensity 920 Processor,31989,2023-06-17,vivo,8.0,128,4200
933,4.3,2698,Mediatek G96 Processor,19990,2023-06-17,vivo,8.0,128,4050
934,4.3,86,Mediatek Dimensity 700 Processor,17999,2023-06-17,vivo,4.0,128,5000
935,4.4,19641,Qualcomm Snapdragon 778G 5G Mobile Platform Processor,24999,2023-06-17,vivo,8.0,128,4700
936,4.4,8984,Qualcomm Snapdragon 778G 5G Mobile Platform Processor,23999,2023-06-17,vivo,6.0,128,4700
937,4.3,12835,MediaTek Helio G80 Processor,15999,2023-06-17,vivo,8.0,128,5000
938,4.3,109,Dimensity 9200 Processor,63999,2023-06-17,vivo,12.0,256,4810
939,4.3,1651,Mediatek Dimensity 900 Processor,29490,2023-06-17,vivo,12.0,256,4500
940,4.3,27,Snapdragon 695 Processor,25999,2023-06-17,vivo,8.0,256,4500
941,4.3,27,Snapdragon 695 Processor,25999,2023-06-17,vivo,8.0,256,4500
942,4.3,2304,Mediatek MT6769 Helio G70 Processor,17990,2023-06-17,vivo,4.0,64,5000
943,4.5,313,Dimensity 9200 Processor,59999,2023-06-17,vivo,8.0,256,4810
944,4.4,1727,Qualcomm Snapdragon 680 Processor,15499,2023-06-17,vivo,4.0,128,5000
945,4.4,10127,MediaTek Helio G95 Processor,19990,2023-06-17,vivo,8.0,128,4000
946,4.3,109,Dimensity 9200 Processor,63999,2023-06-17,vivo,12.0,256,4810
947,4.5,881,Mediatek Dimensity 8200 Processor,42999,2023-06-17,vivo,12.0,256,4600
948,4.3,1126,Mediatek Dimensity 1300 Processor,31185,2023-06-17,vivo,12.0,256,4830
949,4.5,313,Dimensity 9200 Processor,59999,2023-06-17,vivo,8.0,256,4810
950,4.4,1727,Qualcomm Snapdragon 680 Processor,15499,2023-06-17,vivo,4.0,128,5000
951,4.2,2440,Mediatek Dimensity 810 Processor,24990,2023-06-17,vivo,8.0,128,4050
952,4.4,8984,Qualcomm Snapdragon 778G 5G Mobile Platform Processor,23999,2023-06-17,vivo,6.0,128,4700
953,4.4,426,MTK Dimensity 700 Processor,19979,2023-06-17,vivo,8.0,128,5000
954,4.3,1320,Mediatek Helio G70 Processor,19990,2023-06-17,vivo,6.0,128,5000
955,4.2,2440,Mediatek Dimensity 810 Processor,24899,2023-06-17,vivo,8.0,128,4050
956,4.3,1126,Mediatek Dimensity 1300 Processor,33890,2023-06-17,vivo,12.0,256,4830
957,4.3,6743,Mediatek Dimensity 1300 Processor,35999,2023-06-17,vivo,8.0,128,4830
958,4.4,426,MTK Dimensity 700 Processor,19989,2023-06-17,vivo,8.0,128,5000
959,4.3,340,12 months,12190,2023-06-17,vivo,3.0,64,5000
960,4.4,5070,Mediatek Dimensity 8200 Processor,39999,2023-06-17,vivo,8.0,256,4600
961,4.3,2304,Mediatek MT6769 Helio G70 Processor,13980,2023-06-17,vivo,4.0,64,5000
962,4.3,1326,Mediatek Dimensity 900 Processor,25499,2023-06-17,vivo,8.0,128,4500
963,4.3,6743,Mediatek Dimensity 1300 Processor,35999,2023-06-17,vivo,8.0,128,4830
964,4.4,1897,Mediatek Dimensity 7200 5G Processor,36999,2023-06-17,vivo,12.0,256,4600
965,4.3,340,12 Months,12190,2023-06-17,vivo,3.0,64,5000
966,4.4,5070,Mediatek Dimensity 8200 Processor,39999,2023-06-17,vivo,8.0,256,4600
967,4.4,5070,Mediatek Dimensity 8200 Processor,37999,2023-06-17,vivo,8.0,128,4600
968,4.4,5070,Mediatek Dimensity 8200 Processor,37999,2023-06-17,vivo,8.0,128,4600
969,4.3,17455,MediaTek Dimensity 800U Processor,27990,2023-06-17,vivo,8.0,128,4000
970,4.3,17455,MediaTek Dimensity 800U Processor,27990,2023-06-17,vivo,8.0,128,4000
971,4.4,220,Dimensity 9200 Processor,84999,2023-06-17,vivo,12.0,256,4870
972,4.3,1320,Mediatek Helio G70 Processor,19990,2023-06-17,vivo,6.0,128,5000
973,4.3,1367,Mediatek Helio G70 Processor,17990,2023-06-17,vivo,4.0,64,5000
974,4.3,1367,Mediatek Helio G70 Processor,17990,2023-06-17,vivo,4.0,64,5000
975,4.3,17707,Qualcomm Snapdragon 695 Processor,19990,2023-06-17,vivo,8.0,128,5000
976,4.3,1367,Mediatek Helio G70 Processor,14999,2023-06-17,vivo,4.0,128,5000
977,4.5,92258,Qualcomm Snapdragon 680 Processor,16990,2023-06-17,vivo,4.0,64,5000
978,4.5,92258,Qualcomm Snapdragon 680 Processor,16990,2023-06-17,vivo,4.0,64,5000
979,4.4,5319,Qualcomm Snapdragon 680 Processor,14999,2023-06-17,vivo,6.0,128,5000
980,4.4,5319,Qualcomm Snapdragon 680 Processor,14999,2023-06-17,vivo,6.0,128,5000
981,4.5,92258,Qualcomm Snapdragon 680 Processor,12999,2023-06-17,vivo,4.0,128,5000
982,4.4,10127,MediaTek Helio G95 Processor,22000,2023-06-17,vivo,8.0,128,4000
983,4.2,1609,Mediatek Helio P35 Processor,7999,2023-06-17,vivo,2.0,32,5000
984,4.5,106943,Qualcomm Snapdragon 680 Processor,14499,2023-06-17,vivo,4.0,128,5000
985,4.3,4622,Qualcomm Snapdragon 439 Processor,10499,2023-06-17,vivo,3.0,32,5000
986,4.3,3359,Mediatek Dimensity 920 Processor,34990,2023-06-17,vivo,12.0,256,4200
987,4.3,4622,Qualcomm Snapdragon 439 Processor,11899,2023-06-17,vivo,3.0,64,5000
988,4.3,1794,MediaTek Helio P35 Processor,9490,2023-06-17,vivo,3.0,32,4030
989,4.3,2698,Mediatek G96 Processor,16988,2023-06-17,vivo,8.0,128,4050
990,4.5,12846,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,15148,2023-06-17,vivo,4.0,128,4500
991,4.3,2531,Qualcomm Snapdragon 662 Processor,14640,2023-06-17,vivo,6.0,64,5000
992,4.3,17455,MediaTek Dimensity 800U Processor,25999,2023-06-17,vivo,8.0,256,4000
993,4.4,175223,Qualcomm Snapdragon 695 Processor,16990,2023-06-17,vivo,6.0,128,5000
994,4.3,67447,Turbo Processor Snapdragon 695 Processor,15990,2023-06-17,vivo,4.0,128,5000
995,4.3,67447,Qualcomm Snapdragon 695 Processor,15990,2023-06-17,vivo,4.0,128,5000
996,4.3,67447,Qualcomm Snapdragon 695 Processor,15990,2023-06-17,vivo,4.0,128,5000
997,4.3,2531,Qualcomm Snapdragon 662 Processor,15490,2023-06-17,vivo,6.0,64,5000
998,4.4,1370,Mediatek Dimensity 700 Processor,21990,2023-06-17,vivo,8.0,128,5000
999,4.4,175223,Qualcomm Snapdragon 695 Processor,16990,2023-06-17,vivo,6.0,128,5000
1000,4.4,1370,Mediatek Dimensity 700 Processor,21990,2023-06-17,vivo,8.0,128,5000
